picture;condition;sentence;type_change;changed_to;sentence_gender;picture_gender;sentence_id
FS_maler_laufen_zug_frauen.jpg;Filler;Die Maler laufen durch den Zug.;Verb;sitzen;gen_masc;women;62
FS_maler_laufen_zug_männer.jpg;Filler;Die Maler laufen durch den Zug.;Verb;sitzen;gen_masc;men;62
FS_maler_laufen_zug_gemischt.jpg;Filler;Die Maler laufen durch den Zug.;Verb;sitzen;gen_masc;mixed;62
FS_maler_laufen_zug_frauen.jpg;Filler;Die Maler*innen laufen durch den Zug.;Verb;sitzen;gen_star;women;62
FS_maler_laufen_zug_männer.jpg;Filler;Die Maler*innen laufen durch den Zug.;Verb;sitzen;gen_star;men;62
FS_maler_laufen_zug_gemischt.jpg;Filler;Die Maler*innen laufen durch den Zug.;Verb;sitzen;gen_star;mixed;62
FS_maler_liegen_flugzeug_frauen.jpg;Filler;Die Maler liegen im Flugzeug.;Verb;laufen;gen_masc;women;63
FS_maler_liegen_flugzeug_männer.jpg;Filler;Die Maler liegen im Flugzeug.;Verb;laufen;gen_masc;men;63
FS_maler_liegen_flugzeug_gemischt.jpg;Filler;Die Maler liegen im Flugzeug.;Verb;laufen;gen_masc;mixed;63
FS_maler_liegen_flugzeug_frauen.jpg;Filler;Die Maler*innen liegen im Flugzeug.;Verb;laufen;gen_star;women;63
FS_maler_liegen_flugzeug_männer.jpg;Filler;Die Maler*innen liegen im Flugzeug.;Verb;laufen;gen_star;men;63
FS_maler_liegen_flugzeug_gemischt.jpg;Filler;Die Maler*innen liegen im Flugzeug.;Verb;laufen;gen_star;mixed;63
FS_maler_sitzen_vulkan_frauen.jpg;Filler;Die Maler sitzen vor einem Vulkan.;Personen;Astronauten;gen_masc;women;64
FS_maler_sitzen_vulkan_männer.jpg;Filler;Die Maler sitzen vor einem Vulkan.;Personen;Astronauten;gen_masc;men;64
FS_maler_sitzen_vulkan_gemischt.jpg;Filler;Die Maler sitzen vor einem Vulkan.;Personen;Astronauten;gen_masc;mixed;64
FS_maler_sitzen_vulkan_frauen.jpg;Filler;Die Maler*innen sitzen vor einem Vulkan.;Personen;Astronauten;gen_star;women;64
FS_maler_sitzen_vulkan_männer.jpg;Filler;Die Maler*innen sitzen vor einem Vulkan.;Personen;Astronauten;gen_star;men;64
FS_maler_sitzen_vulkan_gemischt.jpg;Filler;Die Maler*innen sitzen vor einem Vulkan.;Personen;Astronauten;gen_star;mixed;64
FS_musiker_laufen_zoo_frauen.jpg;Filler;Die Musiker laufen durch den Zoo.;Verb;seilspringen;gen_masc;women;65
FS_musiker_laufen_zoo_männer.jpg;Filler;Die Musiker laufen durch den Zoo.;Verb;seilspringen;gen_masc;men;65
FS_musiker_laufen_zoo_gemischt.jpg;Filler;Die Musiker laufen durch den Zoo.;Verb;seilspringen;gen_masc;mixed;65
FS_musiker_laufen_zoo_frauen.jpg;Filler;Die Musiker*innen laufen durch den Zoo.;Verb;seilspringen;gen_star;women;65
FS_musiker_laufen_zoo_männer.jpg;Filler;Die Musiker*innen laufen durch den Zoo.;Verb;seilspringen;gen_star;men;65
FS_musiker_laufen_zoo_gemischt.jpg;Filler;Die Musiker*innen laufen durch den Zoo.;Verb;seilspringen;gen_star;mixed;65
FS_musiker_lesen_bibliothek_frauen.jpg;Filler;Die Musiker lesen in der Bibliothek.;Verb;essen;gen_masc;women;66
FS_musiker_lesen_bibliothek_männer.jpg;Filler;Die Musiker lesen in der Bibliothek.;Verb;essen;gen_masc;men;66
FS_musiker_lesen_bibliothek_gemischt.jpg;Filler;Die Musiker lesen in der Bibliothek.;Verb;essen;gen_masc;mixed;66
FS_musiker_lesen_bibliothek_frauen.jpg;Filler;Die Musiker*innen lesen in der Bibliothek.;Verb;essen;gen_star;women;66
FS_musiker_lesen_bibliothek_männer.jpg;Filler;Die Musiker*innen lesen in der Bibliothek.;Verb;essen;gen_star;men;66
FS_musiker_lesen_bibliothek_gemischt.jpg;Filler;Die Musiker*innen lesen in der Bibliothek.;Verb;essen;gen_star;mixed;66
FS_schwimmer_kaffeetrinken_vulkan_frauen.jpg;Filler;Die Schwimmer trinken Kaffee vor einem Vulkan.;Verb;lesen;gen_masc;women;67
FS_schwimmer_kaffeetrinken_vulkan_männer.jpg;Filler;Die Schwimmer trinken Kaffee vor einem Vulkan.;Verb;lesen;gen_masc;men;67
FS_schwimmer_kaffeetrinken_vulkan_gemischt.jpg;Filler;Die Schwimmer trinken Kaffee vor einem Vulkan.;Verb;lesen;gen_masc;mixed;67
FS_schwimmer_kaffeetrinken_vulkan_frauen.jpg;Filler;Die Schwimmer*innen trinken Kaffee vor einem Vulkan.;Verb;lesen;gen_star;women;67
FS_schwimmer_kaffeetrinken_vulkan_männer.jpg;Filler;Die Schwimmer*innen trinken Kaffee vor einem Vulkan.;Verb;lesen;gen_star;men;67
FS_schwimmer_kaffeetrinken_vulkan_gemischt.jpg;Filler;Die Schwimmer*innen trinken Kaffee vor einem Vulkan.;Verb;lesen;gen_star;mixed;67
FS_schwimmer_seilspringen_zoo_frauen.jpg;Filler;Die Schwimmer springen Seil im Zoo.;Ort;Bibliothek;gen_masc;women;68
FS_schwimmer_seilspringen_zoo_männer.jpg;Filler;Die Schwimmer springen Seil im Zoo.;Ort;Bibliothek;gen_masc;men;68
FS_schwimmer_seilspringen_zoo_gemischt.jpg;Filler;Die Schwimmer springen Seil im Zoo.;Ort;Bibliothek;gen_masc;mixed;68
FS_schwimmer_seilspringen_zoo_frauen.jpg;Filler;Die Schwimmer*innen springen Seil im Zoo.;Ort;Bibliothek;gen_star;women;68
FS_schwimmer_seilspringen_zoo_männer.jpg;Filler;Die Schwimmer*innen springen Seil im Zoo.;Ort;Bibliothek;gen_star;men;68
FS_schwimmer_seilspringen_zoo_gemischt.jpg;Filler;Die Schwimmer*innen springen Seil im Zoo.;Ort;Bibliothek;gen_star;mixed;68
FS_sportler_sitzen_bahnhof_frauen.jpg;Filler;Die Sportler sitzen im Bahnhof.;Verb;laufen;gen_masc;women;69
FS_sportler_sitzen_bahnhof_männer.jpg;Filler;Die Sportler sitzen im Bahnhof.;Verb;laufen;gen_masc;men;69
FS_sportler_sitzen_bahnhof_gemischt.jpg;Filler;Die Sportler sitzen im Bahnhof.;Verb;laufen;gen_masc;mixed;69
FS_sportler_sitzen_bahnhof_frauen.jpg;Filler;Die Sportler*innen sitzen im Bahnhof.;Verb;laufen;gen_star;women;69
FS_sportler_sitzen_bahnhof_männer.jpg;Filler;Die Sportler*innen sitzen im Bahnhof.;Verb;laufen;gen_star;men;69
FS_sportler_sitzen_bahnhof_gemischt.jpg;Filler;Die Sportler*innen sitzen im Bahnhof.;Verb;laufen;gen_star;mixed;69
FS_musiker_seilspringen_vulkan_frauen.jpg;Filler;Die Musiker springen Seil vor dem Vulkan. ;Ort;Bibliothek;gen_masc;women;70
FS_musiker_seilspringen_vulkan_männer.jpg;Filler;Die Musiker springen Seil vor dem Vulkan. ;Ort;Bibliothek;gen_masc;men;70
FS_musiker_seilspringen_vulkan_gemischt.jpg;Filler;Die Musiker springen Seil vor dem Vulkan. ;Ort;Bibliothek;gen_masc;mixed;70
FS_musiker_seilspringen_vulkan_frauen.jpg;Filler;Die Musiker*innen springen Seil vor dem Vulkan.;Ort;Bibliothek;gen_star;women;70
FS_musiker_seilspringen_vulkan_männer.jpg;Filler;Die Musiker*innen springen Seil vor dem Vulkan.;Ort;Bibliothek;gen_star;men;70
FS_musiker_seilspringen_vulkan_gemischt.jpg;Filler;Die Musiker*innen springen Seil vor dem Vulkan.;Ort;Bibliothek;gen_star;mixed;70
FS_musiker_boxen_flugzeug_frauen.jpg;Filler;Die Musiker boxen im Flugzeug.;Ort;Zoo;gen_masc;women;71
FS_musiker_boxen_flugzeug_männer.jpg;Filler;Die Musiker boxen im Flugzeug.;Ort;Zoo;gen_masc;men;71
FS_musiker_boxen_flugzeug_gemischt.jpg;Filler;Die Musiker boxen im Flugzeug.;Ort;Zoo;gen_masc;mixed;71
FS_musiker_boxen_flugzeug_frauen.jpg;Filler;Die Musiker*innen boxen im Flugzeug.;Ort;Zoo;gen_star;women;71
FS_musiker_boxen_flugzeug_männer.jpg;Filler;Die Musiker*innen boxen im Flugzeug.;Ort;Zoo;gen_star;men;71
FS_musiker_boxen_flugzeug_gemischt.jpg;Filler;Die Musiker*innen boxen im Flugzeug.;Ort;Zoo;gen_star;mixed;71
FS_maler_schachspielen_bibliothek_frauen.jpg;Filler;Die Maler spielen Schach in der Bibliothek.;Personen;Sportler;gen_masc;women;72
FS_maler_schachspielen_bibliothek_männer.jpg;Filler;Die Maler spielen Schach in der Bibliothek.;Personen;Sportler;gen_masc;men;72
FS_maler_schachspielen_bibliothek_gemischt.jpg;Filler;Die Maler spielen Schach in der Bibliothek.;Personen;Sportler;gen_masc;mixed;72
FS_maler_schachspielen_bibliothek_frauen.jpg;Filler;Die Maler*innen spielen Schach in der Bibliothek.;Personen;Sportler;gen_star;women;72
FS_maler_schachspielen_bibliothek_männer.jpg;Filler;Die Maler*innen spielen Schach in der Bibliothek.;Personen;Sportler;gen_star;men;72
FS_maler_schachspielen_bibliothek_gemischt.jpg;Filler;Die Maler*innen spielen Schach in der Bibliothek.;Personen;Sportler;gen_star;mixed;72
FS_kinobesucher_essen_brunnen_frauen.jpg;Filler;Die Kinobesucher essen vor dem Brunnen.;Ort;Vulkan;gen_masc;women;73
FS_kinobesucher_essen_brunnen_männer.jpg;Filler;Die Kinobesucher essen vor dem Brunnen.;Ort;Vulkan;gen_masc;men;73
FS_kinobesucher_essen_brunnen_gemischt.jpg;Filler;Die Kinobesucher essen vor dem Brunnen.;Ort;Vulkan;gen_masc;mixed;73
FS_kinobesucher_essen_brunnen_frauen.jpg;Filler;Die Kinobesucher*innen essen vor dem Brunnen.;Ort;Vulkan;gen_star;women;73
FS_kinobesucher_essen_brunnen_männer.jpg;Filler;Die Kinobesucher*innen essen vor dem Brunnen.;Ort;Vulkan;gen_star;men;73
FS_kinobesucher_essen_brunnen_gemischt.jpg;Filler;Die Kinobesucher*innen essen vor dem Brunnen.;Ort;Vulkan;gen_star;mixed;73
FS_köche_lesen_brunnen_frauen.jpg;Filler;Die Köche lesen vor dem Brunnen.;Ort;Vulkan;gen_masc;women;74
FS_köche_lesen_brunnen_männer.jpg;Filler;Die Köche lesen vor dem Brunnen.;Ort;Vulkan;gen_masc;men;74
FS_köche_lesen_brunnen_gemischt.jpg;Filler;Die Köche lesen vor dem Brunnen.;Ort;Vulkan;gen_masc;mixed;74
FS_köche_lesen_brunnen_frauen.jpg;Filler;Die Köch*innen lesen vor dem Brunnen.;Ort;Vulkan;gen_star;women;74
FS_köche_lesen_brunnen_männer.jpg;Filler;Die Köch*innen lesen vor dem Brunnen.;Ort;Vulkan;gen_star;men;74
FS_köche_lesen_brunnen_gemischt.jpg;Filler;Die Köch*innen lesen vor dem Brunnen.;Ort;Vulkan;gen_star;mixed;74
FS_schwimmer_lesen_flugzeug_frauen.jpg;Filler;Die Schwimmer lesen im Flugzeug.;Ort;Supermarkt;gen_masc;women;75
FS_schwimmer_lesen_flugzeug_männer.jpg;Filler;Die Schwimmer lesen im Flugzeug.;Ort;Supermarkt;gen_masc;men;75
FS_schwimmer_lesen_flugzeug_gemischt.jpg;Filler;Die Schwimmer lesen im Flugzeug.;Ort;Supermarkt;gen_masc;mixed;75
FS_schwimmer_lesen_flugzeug_frauen.jpg;Filler;Die Schwimmer*innen lesen im Flugzeug. ;Ort;Supermarkt;gen_star;women;75
FS_schwimmer_lesen_flugzeug_männer.jpg;Filler;Die Schwimmer*innen lesen im Flugzeug. ;Ort;Supermarkt;gen_star;men;75
FS_schwimmer_lesen_flugzeug_gemischt.jpg;Filler;Die Schwimmer*innen lesen im Flugzeug. ;Ort;Supermarkt;gen_star;mixed;75
FS_astronauten_laufen_flugzeug_frauen.jpg;Filler;Die Astronauten laufen im Flugzeug.;Verb;sitzen;gen_masc;women;76
FS_astronauten_laufen_flugzeug_männer.jpg;Filler;Die Astronauten laufen im Flugzeug.;Verb;sitzen;gen_masc;men;76
FS_astronauten_laufen_flugzeug_gemischt.jpg;Filler;Die Astronauten laufen im Flugzeug.;Verb;sitzen;gen_masc;mixed;76
FS_astronauten_laufen_flugzeug_frauen.jpg;Filler;Die Astronaut*innen laufen im Flugzeug.;Verb;sitzen;gen_star;women;76
FS_astronauten_laufen_flugzeug_männer.jpg;Filler;Die Astronaut*innen laufen im Flugzeug.;Verb;sitzen;gen_star;men;76
FS_astronauten_laufen_flugzeug_gemischt.jpg;Filler;Die Astronaut*innen laufen im Flugzeug.;Verb;sitzen;gen_star;mixed;76
FS_astronauten_sitzen_zug_frauen.jpg;Filler;Die Astronauten sitzen im Zug.;Ort;Supermarkt;gen_masc;women;77
FS_astronauten_sitzen_zug_männer.jpg;Filler;Die Astronauten sitzen im Zug.;Ort;Supermarkt;gen_masc;men;77
FS_astronauten_sitzen_zug_gemischt.jpg;Filler;Die Astronauten sitzen im Zug.;Ort;Supermarkt;gen_masc;mixed;77
FS_astronauten_sitzen_zug_frauen.jpg;Filler;Die Astronaut*innen sitzen im Zug.;Ort;Supermarkt;gen_star;women;77
FS_astronauten_sitzen_zug_männer.jpg;Filler;Die Astronaut*innen sitzen im Zug.;Ort;Supermarkt;gen_star;men;77
FS_astronauten_sitzen_zug_gemischt.jpg;Filler;Die Astronaut*innen sitzen im Zug.;Ort;Supermarkt;gen_star;mixed;77
FS_schwimmer_liegen_zoo_frauen.jpg;Filler;Die Schwimmer liegen im Zoo.;Verb;laufen;gen_masc;women;78
FS_schwimmer_liegen_zoo_männer.jpg;Filler;Die Schwimmer liegen im Zoo.;Verb;laufen;gen_masc;men;78
FS_schwimmer_liegen_zoo_gemischt.jpg;Filler;Die Schwimmer liegen im Zoo.;Verb;laufen;gen_masc;mixed;78
FS_schwimmer_liegen_zoo_frauen.jpg;Filler;Die Schwimmer*innen liegen im Zoo.;Verb;laufen;gen_star;women;78
FS_schwimmer_liegen_zoo_männer.jpg;Filler;Die Schwimmer*innen liegen im Zoo.;Verb;laufen;gen_star;men;78
FS_schwimmer_liegen_zoo_gemischt.jpg;Filler;Die Schwimmer*innen liegen im Zoo.;Verb;laufen;gen_star;mixed;78
FS_kellner_kaffeetrinken_burg_frauen.jpg;Filler;Die Kellner trinken Kaffee vor der Burg.;Ort;Brunnen;gen_masc;women;79
FS_kellner_kaffeetrinken_burg_männer.jpg;Filler;Die Kellner trinken Kaffee vor der Burg.;Ort;Brunnen;gen_masc;men;79
FS_kellner_kaffeetrinken_burg_gemischt.jpg;Filler;Die Kellner trinken Kaffee vor der Burg.;Ort;Brunnen;gen_masc;mixed;79
FS_kellner_kaffeetrinken_burg_frauen.jpg;Filler;Die Kellner*innen trinken Kaffee vor der Burg.;Ort;Brunnen;gen_star;women;79
FS_kellner_kaffeetrinken_burg_männer.jpg;Filler;Die Kellner*innen trinken Kaffee vor der Burg.;Ort;Brunnen;gen_star;men;79
FS_kellner_kaffeetrinken_burg_gemischt.jpg;Filler;Die Kellner*innen trinken Kaffee vor der Burg.;Ort;Brunnen;gen_star;mixed;79
FS_köche_seilspringen_supermarkt_frauen.jpg;Filler;Die Köche springen Seil im Supermarkt.;Verb;Schach spielen ;gen_masc;women;80
FS_köche_seilspringen_supermarkt_männer.jpg;Filler;Die Köche springen Seil im Supermarkt.;Verb;Schach spielen ;gen_masc;men;80
FS_köche_seilspringen_supermarkt_gemischt.jpg;Filler;Die Köche springen Seil im Supermarkt.;Verb;Schach spielen ;gen_masc;mixed;80
FS_köche_seilspringen_supermarkt_frauen.jpg;Filler;Die Köch*innen springen Seil im Supermarkt.;Verb;Schach spielen ;gen_star;women;80
FS_köche_seilspringen_supermarkt_männer.jpg;Filler;Die Köch*innen springen Seil im Supermarkt.;Verb;Schach spielen ;gen_star;men;80
FS_köche_seilspringen_supermarkt_gemischt.jpg;Filler;Die Köch*innen springen Seil im Supermarkt.;Verb;Schach spielen ;gen_star;mixed;80
FS_schwimmer_laufen_supermarkt_frauen.jpg;Filler;Die Schwimmer laufen durch den Supermarkt.;Ort;Bahnhof;gen_masc;women;81
FS_schwimmer_laufen_supermarkt_männer.jpg;Filler;Die Schwimmer laufen durch den Supermarkt.;Ort;Bahnhof;gen_masc;men;81
FS_schwimmer_laufen_supermarkt_gemischt.jpg;Filler;Die Schwimmer laufen durch den Supermarkt.;Ort;Bahnhof;gen_masc;mixed;81
FS_schwimmer_laufen_supermarkt_frauen.jpg;Filler;Die Schwimmer*innen laufen durch den Supermarkt.;Ort;Bahnhof;gen_star;women;81
FS_schwimmer_laufen_supermarkt_männer.jpg;Filler;Die Schwimmer*innen laufen durch den Supermarkt.;Ort;Bahnhof;gen_star;men;81
FS_schwimmer_laufen_supermarkt_gemischt.jpg;Filler;Die Schwimmer*innen laufen durch den Supermarkt.;Ort;Bahnhof;gen_star;mixed;81
FS_sportler_essen_zug_frauen.jpg;Filler;Die Sportler essen im Zug.;Personen;Astronauten;gen_masc;women;82
FS_sportler_essen_zug_männer.jpg;Filler;Die Sportler essen im Zug.;Personen;Astronauten;gen_masc;men;82
FS_sportler_essen_zug_gemischt.jpg;Filler;Die Sportler essen im Zug.;Personen;Astronauten;gen_masc;mixed;82
FS_sportler_essen_zug_frauen.jpg;Filler;Die Sportler*innen essen im Zug.;Personen;Astronauten;gen_star;women;82
FS_sportler_essen_zug_männer.jpg;Filler;Die Sportler*innen essen im Zug.;Personen;Astronauten;gen_star;men;82
FS_sportler_essen_zug_gemischt.jpg;Filler;Die Sportler*innen essen im Zug.;Personen;Astronauten;gen_star;mixed;82
FS_sportler_liegen_burg_frauen.jpg;Filler;Die Sportler liegen vor der Burg.;Ort;Supermarkt;gen_masc;women;83
FS_sportler_liegen_burg_männer.jpg;Filler;Die Sportler liegen vor der Burg.;Ort;Supermarkt;gen_masc;men;83
FS_sportler_liegen_burg_gemischt.jpg;Filler;Die Sportler liegen vor der Burg.;Ort;Supermarkt;gen_masc;mixed;83
FS_sportler_liegen_burg_frauen.jpg;Filler;Die Sportler*innen liegen vor der Burg.;Ort;Supermarkt;gen_star;women;83
FS_sportler_liegen_burg_männer.jpg;Filler;Die Sportler*innen liegen vor der Burg.;Ort;Supermarkt;gen_star;men;83
FS_sportler_liegen_burg_gemischt.jpg;Filler;Die Sportler*innen liegen vor der Burg.;Ort;Supermarkt;gen_star;mixed;83
FS_schwimmer_laufen_vulkan_frauen.jpg;Filler;Die Schwimmer laufen über den Vulkan.;Ort;Burg;gen_masc;women;84
FS_schwimmer_laufen_vulkan_männer.jpg;Filler;Die Schwimmer laufen über den Vulkan.;Ort;Burg;gen_masc;men;84
FS_schwimmer_laufen_vulkan_gemischt.jpg;Filler;Die Schwimmer laufen über den Vulkan.;Ort;Burg;gen_masc;mixed;84
FS_schwimmer_laufen_vulkan_frauen.jpg;Filler;Die Schwimmer*innen laufen über den Vulkan.;Ort;Burg;gen_star;women;84
FS_schwimmer_laufen_vulkan_männer.jpg;Filler;Die Schwimmer*innen laufen über den Vulkan.;Ort;Burg;gen_star;men;84
FS_schwimmer_laufen_vulkan_gemischt.jpg;Filler;Die Schwimmer*innen laufen über den Vulkan.;Ort;Burg;gen_star;mixed;84
FS_schwimmer_boxen_brunnen_frauen.jpg;Filler;Die Schwimmer boxen vor dem Brunnen.;Ort;Bibliothek;gen_masc;women;85
FS_schwimmer_boxen_brunnen_männer.jpg;Filler;Die Schwimmer boxen vor dem Brunnen.;Ort;Bibliothek;gen_masc;men;85
FS_schwimmer_boxen_brunnen_gemischt.jpg;Filler;Die Schwimmer boxen vor dem Brunnen.;Ort;Bibliothek;gen_masc;mixed;85
FS_schwimmer_boxen_brunnen_frauen.jpg;Filler;Die Schwimmer*innen boxen vor dem Brunnen.;Ort;Bibliothek;gen_star;women;85
FS_schwimmer_boxen_brunnen_männer.jpg;Filler;Die Schwimmer*innen boxen vor dem Brunnen.;Ort;Bibliothek;gen_star;men;85
FS_schwimmer_boxen_brunnen_gemischt.jpg;Filler;Die Schwimmer*innen boxen vor dem Brunnen.;Ort;Bibliothek;gen_star;mixed;85
FS_musiker_schachspielen_brunnen_frauen.jpg;Filler;Die Musiker spielen Schach vor dem Brunnen.;Ort;Supermarkt;gen_masc;women;86
FS_musiker_schachspielen_brunnen_männer.jpg;Filler;Die Musiker spielen Schach vor dem Brunnen.;Ort;Supermarkt;gen_masc;men;86
FS_musiker_schachspielen_brunnen_gemischt.jpg;Filler;Die Musiker spielen Schach vor dem Brunnen.;Ort;Supermarkt;gen_masc;mixed;86
FS_musiker_schachspielen_brunnen_frauen.jpg;Filler;Die Musiker*innen spielen Schach vor dem Brunnen.;Ort;Supermarkt;gen_star;women;86
FS_musiker_schachspielen_brunnen_männer.jpg;Filler;Die Musiker*innen spielen Schach vor dem Brunnen.;Ort;Supermarkt;gen_star;men;86
FS_musiker_schachspielen_brunnen_gemischt.jpg;Filler;Die Musiker*innen spielen Schach vor dem Brunnen.;Ort;Supermarkt;gen_star;mixed;86
FS_kinobesucher_boxen_bibliothek_frauen.jpg;Filler;Die Kinobesucher boxen vor der Bibliothek.;Ort;Brunnen;gen_masc;women;87
FS_kinobesucher_boxen_bibliothek_männer.jpg;Filler;Die Kinobesucher boxen vor der Bibliothek.;Ort;Brunnen;gen_masc;men;87
FS_kinobesucher_boxen_bibliothek_gemischt.jpg;Filler;Die Kinobesucher boxen vor der Bibliothek.;Ort;Brunnen;gen_masc;mixed;87
FS_kinobesucher_boxen_bibliothek_frauen.jpg;Filler;Die Kinobesucher*innen boxen vor der Bibliothek.;Ort;Brunnen;gen_star;women;87
FS_kinobesucher_boxen_bibliothek_männer.jpg;Filler;Die Kinobesucher*innen boxen vor der Bibliothek.;Ort;Brunnen;gen_star;men;87
FS_kinobesucher_boxen_bibliothek_gemischt.jpg;Filler;Die Kinobesucher*innen boxen vor der Bibliothek.;Ort;Brunnen;gen_star;mixed;87
FS_astronauten_liegen_bibliothek_frauen.jpg;Filler;Die Astronauten liegen in der Bibliothek.;Personen;Sportler;gen_masc;women;88
FS_astronauten_liegen_bibliothek_männer.jpg;Filler;Die Astronauten liegen in der Bibliothek.;Personen;Sportler;gen_masc;men;88
FS_astronauten_liegen_bibliothek_gemischt.jpg;Filler;Die Astronauten liegen in der Bibliothek.;Personen;Sportler;gen_masc;mixed;88
FS_astronauten_liegen_bibliothek_frauen.jpg;Filler;Die Astronaut*innen liegen in der Bibliothek.;Personen;Sportler;gen_star;women;88
FS_astronauten_liegen_bibliothek_männer.jpg;Filler;Die Astronaut*innen liegen in der Bibliothek.;Personen;Sportler;gen_star;men;88
FS_astronauten_liegen_bibliothek_gemischt.jpg;Filler;Die Astronaut*innen liegen in der Bibliothek.;Personen;Sportler;gen_star;mixed;88
FS_sportler_schachspielen_supermarkt_frauen.jpg;Filler;Die Sportler spielen Schach im Supermarkt.;Personen;Kellner;gen_masc;women;89
FS_sportler_schachspielen_supermarkt_männer.jpg;Filler;Die Sportler spielen Schach im Supermarkt.;Personen;Kellner;gen_masc;men;89
FS_sportler_schachspielen_supermarkt_gemischt.jpg;Filler;Die Sportler spielen Schach im Supermarkt.;Personen;Kellner;gen_masc;mixed;89
FS_sportler_schachspielen_supermarkt_frauen.jpg;Filler;Die Sportler*innen spielen Schach im Supermarkt.;Personen;Kellner;gen_star;women;89
FS_sportler_schachspielen_supermarkt_männer.jpg;Filler;Die Sportler*innen spielen Schach im Supermarkt.;Personen;Kellner;gen_star;men;89
FS_sportler_schachspielen_supermarkt_gemischt.jpg;Filler;Die Sportler*innen spielen Schach im Supermarkt.;Personen;Kellner;gen_star;mixed;89
FS_kinobesucher_sitzen_zoo_frauen.jpg;Filler;Die Kinobesucher sitzen im Zoo.;Verb;laufen;gen_masc;women;90
FS_kinobesucher_sitzen_zoo_männer.jpg;Filler;Die Kinobesucher sitzen im Zoo.;Verb;laufen;gen_masc;men;90
FS_kinobesucher_sitzen_zoo_gemischt.jpg;Filler;Die Kinobesucher sitzen im Zoo.;Verb;laufen;gen_masc;mixed;90
FS_kinobesucher_sitzen_zoo_frauen.jpg;Filler;Die Kinobesucher*innen sitzen im Zoo.;Verb;laufen;gen_star;women;90
FS_kinobesucher_sitzen_zoo_männer.jpg;Filler;Die Kinobesucher*innen sitzen im Zoo.;Verb;laufen;gen_star;men;90
FS_kinobesucher_sitzen_zoo_gemischt.jpg;Filler;Die Kinobesucher*innen sitzen im Zoo.;Verb;laufen;gen_star;mixed;90
